,material,compatibility,chemical
35,PVC,D - Poor,Acetamide
36,PVDF (Kynar®),C - Fair,Acetamide
37,Silicone,B - Good,Acetamide
38,stainless steel - 304,B - Good,Acetamide
39,stainless steel - 316,A - Excellent,Acetamide
40,Titanium,N/A,Acetamide
41,Tygon®,D - Poor,Acetamide
42,Viton®,B - Good,Acetamide
0,,,Acetate Solvent
1,ABS plastic,N/A,Acetate Solvent
2,Acetal (Delrin®),N/A,Acetate Solvent
3,Aluminum,A - Excellent,Acetate Solvent
4,Brass,A - Excellent,Acetate Solvent
5,Bronze,C - Fair,Acetate Solvent
6,Buna N (Nitrile),C - Fair,Acetate Solvent
7,Carbon graphite,A - Excellent,Acetate Solvent
8,Carbon Steel,D - Poor,Acetate Solvent
9,Carpenter 20,A - Excellent,Acetate Solvent
10,Cast iron,D - Poor,Acetate Solvent
11,Ceramic Al203,N/A,Acetate Solvent
12,Ceramic magnet,N/A,Acetate Solvent
13,ChemRaz (FFKM),N/A,Acetate Solvent
14,Copper,A - Excellent,Acetate Solvent
15,CPVC,C - Fair,Acetate Solvent
16,EPDM,A - Excellent,Acetate Solvent
17,Epoxy,A - Excellent,Acetate Solvent
18,Fluorocarbon (FKM),D - Poor,Acetate Solvent
19,Hastelloy-C®,A - Excellent,Acetate Solvent
20,Hypalon®,C - Fair,Acetate Solvent
21,Hytrel®,N/A,Acetate Solvent
22,Kalrez,C - Fair,Acetate Solvent
23,Kel-F®,A1 - Excellent,Acetate Solvent
24,LDPE,A - Excellent,Acetate Solvent
25,Natural rubber,C - Fair,Acetate Solvent
26,Neoprene,D - Poor,Acetate Solvent
27,NORYL®,D - Poor,Acetate Solvent
28,Nylon,A - Excellent,Acetate Solvent
29,Polycarbonate,N/A,Acetate Solvent
30,Polyetherether Ketone (PEEK),N/A,Acetate Solvent
31,Polypropylene,B1 - Good,Acetate Solvent
32,Polyurethane,D - Poor,Acetate Solvent
33,PPS (Ryton®),A - Excellent,Acetate Solvent
34,PTFE,A - Excellent,Acetate Solvent
35,PVC,D - Poor,Acetate Solvent
36,PVDF (Kynar®),A - Excellent,Acetate Solvent
37,Silicone,C - Fair,Acetate Solvent
38,stainless steel - 304,A - Excellent,Acetate Solvent
39,stainless steel - 316,A - Excellent,Acetate Solvent
40,Titanium,A - Excellent,Acetate Solvent
41,Tygon®,D - Poor,Acetate Solvent
42,Viton®,D - Poor,Acetate Solvent
0,,,Acetic Acid
1,ABS plastic,D - Poor,Acetic Acid
2,Acetal (Delrin®),D - Poor,Acetic Acid
3,Aluminum,B - Good,Acetic Acid
4,Brass,D - Poor,Acetic Acid
5,Bronze,C - Fair,Acetic Acid
6,Buna N (Nitrile),C - Fair,Acetic Acid
7,Carbon graphite,A - Excellent,Acetic Acid
8,Carbon Steel,D - Poor,Acetic Acid
9,Carpenter 20,A - Excellent,Acetic Acid
10,Cast iron,D - Poor,Acetic Acid
11,Ceramic Al203,A - Excellent,Acetic Acid
12,Ceramic magnet,N/A,Acetic Acid
13,ChemRaz (FFKM),N/A,Acetic Acid
14,Copper,B - Good,Acetic Acid
15,CPVC,C - Fair,Acetic Acid
16,EPDM,A - Excellent,Acetic Acid
17,Epoxy,C - Fair,Acetic Acid
18,Fluorocarbon (FKM),D - Poor,Acetic Acid
19,Hastelloy-C®,A - Excellent,Acetic Acid
20,Hypalon®,C - Fair,Acetic Acid
21,Hytrel®,N/A,Acetic Acid
22,Kalrez,C - Fair,Acetic Acid
23,Kel-F®,A - Excellent,Acetic Acid
24,LDPE,A2 - Excellent,Acetic Acid
25,Natural rubber,B - Good,Acetic Acid
26,Neoprene,C - Fair,Acetic Acid
27,NORYL®,A - Excellent,Acetic Acid
28,Nylon,D - Poor,Acetic Acid
29,Polycarbonate,B1 - Good,Acetic Acid
30,Polyetherether Ketone (PEEK),A - Excellent,Acetic Acid
31,Polypropylene,B - Good,Acetic Acid
32,Polyurethane,D - Poor,Acetic Acid
33,PPS (Ryton®),A - Excellent,Acetic Acid
34,PTFE,A - Excellent,Acetic Acid
35,PVC,D - Poor,Acetic Acid
36,PVDF (Kynar®),C - Fair,Acetic Acid
37,Silicone,C - Fair,Acetic Acid
38,stainless steel - 304,D - Poor,Acetic Acid
39,stainless steel - 316,B - Good,Acetic Acid
40,Titanium,A - Excellent,Acetic Acid
41,Tygon®,D - Poor,Acetic Acid
42,Viton®,B - Good,Acetic Acid
0,,,Acetic Acid 20%
1,ABS plastic,C - Fair,Acetic Acid 20%
2,Acetal (Delrin®),C - Fair,Acetic Acid 20%
3,Aluminum,B - Good,Acetic Acid 20%
4,Brass,D - Poor,Acetic Acid 20%
5,Bronze,C - Fair,Acetic Acid 20%
6,Buna N (Nitrile),B - Good,Acetic Acid 20%
7,Carbon graphite,A - Excellent,Acetic Acid 20%
8,Carbon Steel,D - Poor,Acetic Acid 20%
9,Carpenter 20,A - Excellent,Acetic Acid 20%
10,Cast iron,D - Poor,Acetic Acid 20%
11,Ceramic Al203,A - Excellent,Acetic Acid 20%
12,Ceramic magnet,A - Excellent,Acetic Acid 20%
13,ChemRaz (FFKM),A - Excellent,Acetic Acid 20%
14,Copper,B - Good,Acetic Acid 20%
15,CPVC,A - Excellent,Acetic Acid 20%
16,EPDM,A - Excellent,Acetic Acid 20%
17,Epoxy,A1 - Excellent,Acetic Acid 20%
18,Fluorocarbon (FKM),C - Fair,Acetic Acid 20%
19,Hastelloy-C®,A - Excellent,Acetic Acid 20%
20,Hypalon®,A - Excellent,Acetic Acid 20%
21,Hytrel®,N/A,Acetic Acid 20%
22,Kalrez,A - Excellent,Acetic Acid 20%
23,Kel-F®,A - Excellent,Acetic Acid 20%
24,LDPE,A - Excellent,Acetic Acid 20%
25,Natural rubber,B - Good,Acetic Acid 20%
26,Neoprene,A - Excellent,Acetic Acid 20%
27,NORYL®,A - Excellent,Acetic Acid 20%
28,Nylon,D - Poor,Acetic Acid 20%
29,Polycarbonate,A1 - Excellent,Acetic Acid 20%
30,Polyetherether Ketone (PEEK),A - Excellent,Acetic Acid 20%
31,Polypropylene,A - Excellent,Acetic Acid 20%
32,Polyurethane,D - Poor,Acetic Acid 20%
33,PPS (Ryton®),A - Excellent,Acetic Acid 20%
34,PTFE,A - Excellent,Acetic Acid 20%
35,PVC,D - Poor,Acetic Acid 20%
36,PVDF (Kynar®),A - Excellent,Acetic Acid 20%
37,Silicone,B - Good,Acetic Acid 20%
38,stainless steel - 304,B - Good,Acetic Acid 20%
39,stainless steel - 316,A - Excellent,Acetic Acid 20%
40,Titanium,A - Excellent,Acetic Acid 20%
41,Tygon®,D - Poor,Acetic Acid 20%
42,Viton®,B - Good,Acetic Acid 20%
0,,,Acetic Acid 80%
1,ABS plastic,D - Poor,Acetic Acid 80%
2,Acetal (Delrin®),D - Poor,Acetic Acid 80%
3,Aluminum,B - Good,Acetic Acid 80%
4,Brass,D - Poor,Acetic Acid 80%
5,Bronze,C - Fair,Acetic Acid 80%
6,Buna N (Nitrile),C - Fair,Acetic Acid 80%
7,Carbon graphite,A - Excellent,Acetic Acid 80%
8,Carbon Steel,D - Poor,Acetic Acid 80%
9,Carpenter 20,A - Excellent,Acetic Acid 80%
10,Cast iron,D - Poor,Acetic Acid 80%
11,Ceramic Al203,A - Excellent,Acetic Acid 80%
12,Ceramic magnet,A - Excellent,Acetic Acid 80%
13,ChemRaz (FFKM),N/A,Acetic Acid 80%
14,Copper,B - Good,Acetic Acid 80%
15,CPVC,C - Fair,Acetic Acid 80%
16,EPDM,A - Excellent,Acetic Acid 80%
17,Epoxy,B1 - Good,Acetic Acid 80%
18,Fluorocarbon (FKM),D - Poor,Acetic Acid 80%
19,Hastelloy-C®,A - Excellent,Acetic Acid 80%
20,Hypalon®,C - Fair,Acetic Acid 80%
21,Hytrel®,N/A,Acetic Acid 80%
22,Kalrez,C - Fair,Acetic Acid 80%
23,Kel-F®,A - Excellent,Acetic Acid 80%
24,LDPE,D - Poor,Acetic Acid 80%
25,Natural rubber,C - Fair,Acetic Acid 80%
26,Neoprene,C - Fair,Acetic Acid 80%
27,NORYL®,A - Excellent,Acetic Acid 80%
28,Nylon,D - Poor,Acetic Acid 80%
29,Polycarbonate,B1 - Good,Acetic Acid 80%
30,Polyetherether Ketone (PEEK),A - Excellent,Acetic Acid 80%
31,Polypropylene,A - Excellent,Acetic Acid 80%
32,Polyurethane,D - Poor,Acetic Acid 80%
33,PPS (Ryton®),A - Excellent,Acetic Acid 80%
34,PTFE,A - Excellent,Acetic Acid 80%
35,PVC,C - Fair,Acetic Acid 80%
36,PVDF (Kynar®),C - Fair,Acetic Acid 80%
37,Silicone,B - Good,Acetic Acid 80%
38,stainless steel - 304,D - Poor,Acetic Acid 80%
39,stainless steel - 316,B - Good,Acetic Acid 80%
40,Titanium,A - Excellent,Acetic Acid 80%
41,Tygon®,D - Poor,Acetic Acid 80%
42,Viton®,B - Good,Acetic Acid 80%
0,,,"Acetic Acid, Glacial"
1,ABS plastic,D - Poor,"Acetic Acid, Glacial"
2,Acetal (Delrin®),D - Poor,"Acetic Acid, Glacial"
3,Aluminum,B - Good,"Acetic Acid, Glacial"
4,Brass,N/A,"Acetic Acid, Glacial"
5,Bronze,C - Fair,"Acetic Acid, Glacial"
6,Buna N (Nitrile),C - Fair,"Acetic Acid, Glacial"
7,Carbon graphite,A - Excellent,"Acetic Acid, Glacial"
8,Carbon Steel,D - Poor,"Acetic Acid, Glacial"
9,Carpenter 20,A - Excellent,"Acetic Acid, Glacial"
10,Cast iron,D - Poor,"Acetic Acid, Glacial"
11,Ceramic Al203,A - Excellent,"Acetic Acid, Glacial"
12,Ceramic magnet,A - Excellent,"Acetic Acid, Glacial"
13,ChemRaz (FFKM),B - Good,"Acetic Acid, Glacial"
14,Copper,B - Good,"Acetic Acid, Glacial"
15,CPVC,B1 - Good,"Acetic Acid, Glacial"
16,EPDM,B - Good,"Acetic Acid, Glacial"
17,Epoxy,B1 - Good,"Acetic Acid, Glacial"
18,Fluorocarbon (FKM),D - Poor,"Acetic Acid, Glacial"
19,Hastelloy-C®,A - Excellent,"Acetic Acid, Glacial"
20,Hypalon®,C - Fair,"Acetic Acid, Glacial"
21,Hytrel®,A1 - Excellent,"Acetic Acid, Glacial"
22,Kalrez,C - Fair,"Acetic Acid, Glacial"
23,Kel-F®,A2 - Excellent,"Acetic Acid, Glacial"
24,LDPE,D - Poor,"Acetic Acid, Glacial"
25,Natural rubber,C - Fair,"Acetic Acid, Glacial"
26,Neoprene,D - Poor,"Acetic Acid, Glacial"
27,NORYL®,A - Excellent,"Acetic Acid, Glacial"
28,Nylon,B - Good,"Acetic Acid, Glacial"
29,Polycarbonate,B1 - Good,"Acetic Acid, Glacial"
30,Polyetherether Ketone (PEEK),N/A,"Acetic Acid, Glacial"
31,Polypropylene,A1 - Excellent,"Acetic Acid, Glacial"
32,Polyurethane,D - Poor,"Acetic Acid, Glacial"
33,PPS (Ryton®),A - Excellent,"Acetic Acid, Glacial"
34,PTFE,A - Excellent,"Acetic Acid, Glacial"
35,PVC,D - Poor,"Acetic Acid, Glacial"
36,PVDF (Kynar®),A1 - Excellent,"Acetic Acid, Glacial"
37,Silicone,B - Good,"Acetic Acid, Glacial"
38,stainless steel - 304,C - Fair,"Acetic Acid, Glacial"
39,stainless steel - 316,A - Excellent,"Acetic Acid, Glacial"
40,Titanium,A - Excellent,"Acetic Acid, Glacial"
41,Tygon®,D - Poor,"Acetic Acid, Glacial"
42,Viton®,D - Poor,"Acetic Acid, Glacial"
0,,,Acetic Anhydride
1,ABS plastic,C1 - Fair,Acetic Anhydride
2,Acetal (Delrin®),D - Poor,Acetic Anhydride
3,Aluminum,A1 - Excellent,Acetic Anhydride
4,Brass,D - Poor,Acetic Anhydride
5,Bronze,C - Fair,Acetic Anhydride
6,Buna N (Nitrile),D - Poor,Acetic Anhydride
7,Carbon graphite,A - Excellent,Acetic Anhydride
8,Carbon Steel,D - Poor,Acetic Anhydride
9,Carpenter 20,B - Good,Acetic Anhydride
10,Cast iron,D - Poor,Acetic Anhydride
11,Ceramic Al203,A - Excellent,Acetic Anhydride
12,Ceramic magnet,N/A,Acetic Anhydride
13,ChemRaz (FFKM),B - Good,Acetic Anhydride
14,Copper,B - Good,Acetic Anhydride
15,CPVC,D - Poor,Acetic Anhydride
16,EPDM,B - Good,Acetic Anhydride
17,Epoxy,C - Fair,Acetic Anhydride
18,Fluorocarbon (FKM),D - Poor,Acetic Anhydride
19,Hastelloy-C®,A - Excellent,Acetic Anhydride
20,Hypalon®,A - Excellent,Acetic Anhydride
21,Hytrel®,C - Fair,Acetic Anhydride
22,Kalrez,A - Excellent,Acetic Anhydride
23,Kel-F®,A - Excellent,Acetic Anhydride
24,LDPE,D - Poor,Acetic Anhydride
25,Natural rubber,C - Fair,Acetic Anhydride
26,Neoprene,A - Excellent,Acetic Anhydride
27,NORYL®,D - Poor,Acetic Anhydride
28,Nylon,A1 - Excellent,Acetic Anhydride
29,Polycarbonate,D - Poor,Acetic Anhydride
30,Polyetherether Ketone (PEEK),N/A,Acetic Anhydride
31,Polypropylene,B1 - Good,Acetic Anhydride
32,Polyurethane,D - Poor,Acetic Anhydride
33,PPS (Ryton®),A - Excellent,Acetic Anhydride
34,PTFE,A - Excellent,Acetic Anhydride
35,PVC,D - Poor,Acetic Anhydride
36,PVDF (Kynar®),B1 - Good,Acetic Anhydride
37,Silicone,C - Fair,Acetic Anhydride
38,stainless steel - 304,B - Good,Acetic Anhydride
39,stainless steel - 316,A - Excellent,Acetic Anhydride
40,Titanium,A - Excellent,Acetic Anhydride
41,Tygon®,D - Poor,Acetic Anhydride
42,Viton®,D - Poor,Acetic Anhydride
0,,,Acetone
1,ABS plastic,D - Poor,Acetone
2,Acetal (Delrin®),A - Excellent,Acetone
3,Aluminum,A - Excellent,Acetone
4,Brass,A - Excellent,Acetone
5,Bronze,A - Excellent,Acetone
6,Buna N (Nitrile),D - Poor,Acetone
7,Carbon graphite,A - Excellent,Acetone
8,Carbon Steel,B - Good,Acetone
9,Carpenter 20,A - Excellent,Acetone
10,Cast iron,A - Excellent,Acetone
11,Ceramic Al203,A - Excellent,Acetone
12,Ceramic magnet,N/A,Acetone
13,ChemRaz (FFKM),A - Excellent,Acetone
14,Copper,A - Excellent,Acetone
15,CPVC,D - Poor,Acetone
16,EPDM,A - Excellent,Acetone
17,Epoxy,B1 - Good,Acetone
18,Fluorocarbon (FKM),D - Poor,Acetone
19,Hastelloy-C®,A - Excellent,Acetone
20,Hypalon®,C - Fair,Acetone
21,Hytrel®,B - Good,Acetone
22,Kalrez,A - Excellent,Acetone
23,Kel-F®,A - Excellent,Acetone
24,LDPE,B1 - Good,Acetone
25,Natural rubber,C - Fair,Acetone
26,Neoprene,C - Fair,Acetone
27,NORYL®,D - Poor,Acetone
28,Nylon,A - Excellent,Acetone
29,Polycarbonate,D - Poor,Acetone
30,Polyetherether Ketone (PEEK),A - Excellent,Acetone
31,Polypropylene,A - Excellent,Acetone
32,Polyurethane,D - Poor,Acetone
33,PPS (Ryton®),A - Excellent,Acetone
34,PTFE,A - Excellent,Acetone
35,PVC,D - Poor,Acetone
36,PVDF (Kynar®),D - Poor,Acetone
37,Silicone,D - Poor,Acetone
38,stainless steel - 304,A - Excellent,Acetone
39,stainless steel - 316,A - Excellent,Acetone
40,Titanium,A - Excellent,Acetone
41,Tygon®,D - Poor,Acetone
42,Viton®,D - Poor,Acetone
0,,,Acetyl Bromide
1,ABS plastic,N/A,Acetyl Bromide
2,Acetal (Delrin®),N/A,Acetyl Bromide
3,Aluminum,N/A,Acetyl Bromide
4,Brass,N/A,Acetyl Bromide
5,Bronze,N/A,Acetyl Bromide
6,Buna N (Nitrile),N/A,Acetyl Bromide
7,Carbon graphite,N/A,Acetyl Bromide
8,Carbon Steel,N/A,Acetyl Bromide
9,Carpenter 20,N/A,Acetyl Bromide
10,Cast iron,N/A,Acetyl Bromide
11,Ceramic Al203,N/A,Acetyl Bromide
12,Ceramic magnet,N/A,Acetyl Bromide
13,ChemRaz (FFKM),N/A,Acetyl Bromide
14,Copper,N/A,Acetyl Bromide
15,CPVC,N/A,Acetyl Bromide
16,EPDM,N/A,Acetyl Bromide
17,Epoxy,N/A,Acetyl Bromide
18,Fluorocarbon (FKM),N/A,Acetyl Bromide
19,Hastelloy-C®,N/A,Acetyl Bromide
20,Hypalon®,N/A,Acetyl Bromide
21,Hytrel®,N/A,Acetyl Bromide
22,Kalrez,A - Excellent,Acetyl Bromide
23,Kel-F®,N/A,Acetyl Bromide
24,LDPE,D - Poor,Acetyl Bromide
25,Natural rubber,N/A,Acetyl Bromide
26,Neoprene,N/A,Acetyl Bromide
27,NORYL®,N/A,Acetyl Bromide
28,Nylon,D - Poor,Acetyl Bromide
29,Polycarbonate,N/A,Acetyl Bromide
30,Polyetherether Ketone (PEEK),N/A,Acetyl Bromide
31,Polypropylene,N/A,Acetyl Bromide
32,Polyurethane,D - Poor,Acetyl Bromide
33,PPS (Ryton®),N/A,Acetyl Bromide
34,PTFE,A - Excellent,Acetyl Bromide
35,PVC,D - Poor,Acetyl Bromide
36,PVDF (Kynar®),N/A,Acetyl Bromide
37,Silicone,N/A,Acetyl Bromide
38,stainless steel - 304,N/A,Acetyl Bromide
39,stainless steel - 316,N/A,Acetyl Bromide
40,Titanium,N/A,Acetyl Bromide
41,Tygon®,D - Poor,Acetyl Bromide
42,Viton®,N/A,Acetyl Bromide
0,,,Acetyl Chloride (dry)
1,ABS plastic,D - Poor,Acetyl Chloride (dry)
2,Acetal (Delrin®),D - Poor,Acetyl Chloride (dry)
3,Aluminum,D - Poor,Acetyl Chloride (dry)
4,Brass,D - Poor,Acetyl Chloride (dry)
5,Bronze,N/A,Acetyl Chloride (dry)
6,Buna N (Nitrile),D - Poor,Acetyl Chloride (dry)
7,Carbon graphite,N/A,Acetyl Chloride (dry)
8,Carbon Steel,A - Excellent,Acetyl Chloride (dry)
9,Carpenter 20,B - Good,Acetyl Chloride (dry)
10,Cast iron,B - Good,Acetyl Chloride (dry)
11,Ceramic Al203,N/A,Acetyl Chloride (dry)
12,Ceramic magnet,N/A,Acetyl Chloride (dry)
13,ChemRaz (FFKM),A - Excellent,Acetyl Chloride (dry)
14,Copper,A - Excellent,Acetyl Chloride (dry)
15,CPVC,C - Fair,Acetyl Chloride (dry)
16,EPDM,D - Poor,Acetyl Chloride (dry)
17,Epoxy,D - Poor,Acetyl Chloride (dry)
18,Fluorocarbon (FKM),A - Excellent,Acetyl Chloride (dry)
19,Hastelloy-C®,A - Excellent,Acetyl Chloride (dry)
20,Hypalon®,D - Poor,Acetyl Chloride (dry)
21,Hytrel®,N/A,Acetyl Chloride (dry)
22,Kalrez,A - Excellent,Acetyl Chloride (dry)
23,Kel-F®,A - Excellent,Acetyl Chloride (dry)
24,LDPE,D - Poor,Acetyl Chloride (dry)
25,Natural rubber,D - Poor,Acetyl Chloride (dry)
26,Neoprene,D - Poor,Acetyl Chloride (dry)
27,NORYL®,D - Poor,Acetyl Chloride (dry)
28,Nylon,B - Good,Acetyl Chloride (dry)
29,Polycarbonate,D - Poor,Acetyl Chloride (dry)
30,Polyetherether Ketone (PEEK),N/A,Acetyl Chloride (dry)
31,Polypropylene,D - Poor,Acetyl Chloride (dry)
32,Polyurethane,D - Poor,Acetyl Chloride (dry)
33,PPS (Ryton®),A - Excellent,Acetyl Chloride (dry)
34,PTFE,A - Excellent,Acetyl Chloride (dry)
35,PVC,C - Fair,Acetyl Chloride (dry)
36,PVDF (Kynar®),A2 - Excellent,Acetyl Chloride (dry)
37,Silicone,C - Fair,Acetyl Chloride (dry)
38,stainless steel - 304,A - Excellent,Acetyl Chloride (dry)
39,stainless steel - 316,A - Excellent,Acetyl Chloride (dry)
40,Titanium,N/A,Acetyl Chloride (dry)
41,Tygon®,C - Fair,Acetyl Chloride (dry)
42,Viton®,A - Excellent,Acetyl Chloride (dry)
0,,,Acetylene
1,ABS plastic,N/A,Acetylene
2,Acetal (Delrin®),A - Excellent,Acetylene
3,Aluminum,A - Excellent,Acetylene
4,Brass,B - Good,Acetylene
5,Bronze,C - Fair,Acetylene
6,Buna N (Nitrile),B - Good,Acetylene
7,Carbon graphite,A - Excellent,Acetylene
8,Carbon Steel,A - Excellent,Acetylene
9,Carpenter 20,A - Excellent,Acetylene
10,Cast iron,A - Excellent,Acetylene
11,Ceramic Al203,N/A,Acetylene
12,Ceramic magnet,N/A,Acetylene
13,ChemRaz (FFKM),A - Excellent,Acetylene
14,Copper,D - Poor,Acetylene
15,CPVC,C - Fair,Acetylene
16,EPDM,A - Excellent,Acetylene
17,Epoxy,A - Excellent,Acetylene
18,Fluorocarbon (FKM),A - Excellent,Acetylene
19,Hastelloy-C®,N/A,Acetylene
20,Hypalon®,B - Good,Acetylene
21,Hytrel®,A - Excellent,Acetylene
22,Kalrez,A - Excellent,Acetylene
23,Kel-F®,A - Excellent,Acetylene
24,LDPE,D - Poor,Acetylene
25,Natural rubber,B - Good,Acetylene
26,Neoprene,B - Good,Acetylene
27,NORYL®,N/A,Acetylene
28,Nylon,A - Excellent,Acetylene
29,Polycarbonate,D - Poor,Acetylene
30,Polyetherether Ketone (PEEK),A - Excellent,Acetylene
31,Polypropylene,A1 - Excellent,Acetylene
32,Polyurethane,B - Good,Acetylene
33,PPS (Ryton®),A - Excellent,Acetylene
34,PTFE,A - Excellent,Acetylene
35,PVC,A1 - Excellent,Acetylene
36,PVDF (Kynar®),A - Excellent,Acetylene
37,Silicone,B - Good,Acetylene
38,stainless steel - 304,A - Excellent,Acetylene
39,stainless steel - 316,A - Excellent,Acetylene
40,Titanium,N/A,Acetylene
41,Tygon®,A1 - Excellent,Acetylene
42,Viton®,A - Excellent,Acetylene
0,,,Acrylonitrile
1,ABS plastic,D - Poor,Acrylonitrile
2,Acetal (Delrin®),N/A,Acrylonitrile
3,Aluminum,B1 - Good,Acrylonitrile
4,Brass,A - Excellent,Acrylonitrile
5,Bronze,N/A,Acrylonitrile
6,Buna N (Nitrile),D - Poor,Acrylonitrile
7,Carbon graphite,B - Good,Acrylonitrile
8,Carbon Steel,A - Excellent,Acrylonitrile
9,Carpenter 20,A1 - Excellent,Acrylonitrile
10,Cast iron,A1 - Excellent,Acrylonitrile
11,Ceramic Al203,N/A,Acrylonitrile
12,Ceramic magnet,N/A,Acrylonitrile
13,ChemRaz (FFKM),A - Excellent,Acrylonitrile
14,Copper,A - Excellent,Acrylonitrile
15,CPVC,A - Excellent,Acrylonitrile
16,EPDM,D - Poor,Acrylonitrile
17,Epoxy,A - Excellent,Acrylonitrile
18,Fluorocarbon (FKM),D - Poor,Acrylonitrile
19,Hastelloy-C®,B - Good,Acrylonitrile
20,Hypalon®,C - Fair,Acrylonitrile
21,Hytrel®,N/A,Acrylonitrile
22,Kalrez,A - Excellent,Acrylonitrile
23,Kel-F®,N/A,Acrylonitrile
24,LDPE,A - Excellent,Acrylonitrile
25,Natural rubber,B1 - Good,Acrylonitrile
26,Neoprene,C - Fair,Acrylonitrile
27,NORYL®,N/A,Acrylonitrile
28,Nylon,A1 - Excellent,Acrylonitrile
29,Polycarbonate,D - Poor,Acrylonitrile
30,Polyetherether Ketone (PEEK),A - Excellent,Acrylonitrile
31,Polypropylene,A1 - Excellent,Acrylonitrile
32,Polyurethane,D - Poor,Acrylonitrile
33,PPS (Ryton®),N/A,Acrylonitrile
34,PTFE,A - Excellent,Acrylonitrile
35,PVC,B1 - Good,Acrylonitrile
36,PVDF (Kynar®),A1 - Excellent,Acrylonitrile
37,Silicone,D - Poor,Acrylonitrile
38,stainless steel - 304,A1 - Excellent,Acrylonitrile
39,stainless steel - 316,A1 - Excellent,Acrylonitrile
40,Titanium,N/A,Acrylonitrile
41,Tygon®,N/A,Acrylonitrile
42,Viton®,D - Poor,Acrylonitrile
0,,,Adipic Acid
1,ABS plastic,N/A,Adipic Acid
2,Acetal (Delrin®),N/A,Adipic Acid
3,Aluminum,A - Excellent,Adipic Acid
4,Brass,N/A,Adipic Acid
5,Bronze,N/A,Adipic Acid
6,Buna N (Nitrile),C - Fair,Adipic Acid
7,Carbon graphite,A2 - Excellent,Adipic Acid
8,Carbon Steel,B - Good,Adipic Acid
