,material,compatibility,chemical
72,Cast iron,D - Poor,Acetate Solvent
73,Copper,A - Excellent,Acetate Solvent
74,CPVC,C - Fair,Acetate Solvent
75,EPDM,A - Excellent,Acetate Solvent
76,Epoxy,A - Excellent,Acetate Solvent
77,Fluorocarbon (FKM),D - Poor,Acetate Solvent
78,Hastelloy-C®,A - Excellent,Acetate Solvent
79,Hypalon®,C - Fair,Acetate Solvent
80,Kalrez,C - Fair,Acetate Solvent
81,Kel-F®,A1 - Excellent,Acetate Solvent
82,LDPE,A - Excellent,Acetate Solvent
83,Natural rubber,C - Fair,Acetate Solvent
84,Neoprene,D - Poor,Acetate Solvent
85,NORYL®,D - Poor,Acetate Solvent
86,Nylon,A - Excellent,Acetate Solvent
87,Polypropylene,B1 - Good,Acetate Solvent
88,Polyurethane,D - Poor,Acetate Solvent
89,PPS (Ryton®),A - Excellent,Acetate Solvent
90,PTFE,A - Excellent,Acetate Solvent
91,PVC,D - Poor,Acetate Solvent
92,PVDF (Kynar®),A - Excellent,Acetate Solvent
93,Silicone,C - Fair,Acetate Solvent
94,stainless steel - 304,A - Excellent,Acetate Solvent
95,stainless steel - 316,A - Excellent,Acetate Solvent
96,Titanium,A - Excellent,Acetate Solvent
97,Tygon®,D - Poor,Acetate Solvent
98,Viton®,D - Poor,Acetate Solvent
99,ABS plastic,C - Fair,Acetic Acid 20%
100,Acetal (Delrin®),C - Fair,Acetic Acid 20%
101,Aluminum,B - Good,Acetic Acid 20%
102,Brass,D - Poor,Acetic Acid 20%
103,Bronze,C - Fair,Acetic Acid 20%
104,Buna N (Nitrile),B - Good,Acetic Acid 20%
105,Carbon graphite,A - Excellent,Acetic Acid 20%
106,Carbon Steel,D - Poor,Acetic Acid 20%
107,Carpenter 20,A - Excellent,Acetic Acid 20%
108,Cast iron,D - Poor,Acetic Acid 20%
109,Ceramic Al203,A - Excellent,Acetic Acid 20%
110,Ceramic magnet,A - Excellent,Acetic Acid 20%
111,ChemRaz (FFKM),A - Excellent,Acetic Acid 20%
112,Copper,B - Good,Acetic Acid 20%
113,CPVC,A - Excellent,Acetic Acid 20%
114,EPDM,A - Excellent,Acetic Acid 20%
115,Epoxy,A1 - Excellent,Acetic Acid 20%
116,Fluorocarbon (FKM),C - Fair,Acetic Acid 20%
117,Hastelloy-C®,A - Excellent,Acetic Acid 20%
118,Hypalon®,A - Excellent,Acetic Acid 20%
119,Kalrez,A - Excellent,Acetic Acid 20%
120,Kel-F®,A - Excellent,Acetic Acid 20%
121,LDPE,A - Excellent,Acetic Acid 20%
122,Natural rubber,B - Good,Acetic Acid 20%
123,Neoprene,A - Excellent,Acetic Acid 20%
124,NORYL®,A - Excellent,Acetic Acid 20%
125,Nylon,D - Poor,Acetic Acid 20%
126,Polycarbonate,A1 - Excellent,Acetic Acid 20%
127,Polyetherether Ketone (PEEK),A - Excellent,Acetic Acid 20%
128,Polypropylene,A - Excellent,Acetic Acid 20%
129,Polyurethane,D - Poor,Acetic Acid 20%
130,PPS (Ryton®),A - Excellent,Acetic Acid 20%
131,PTFE,A - Excellent,Acetic Acid 20%
132,PVC,D - Poor,Acetic Acid 20%
133,PVDF (Kynar®),A - Excellent,Acetic Acid 20%
134,Silicone,B - Good,Acetic Acid 20%
135,stainless steel - 304,B - Good,Acetic Acid 20%
136,stainless steel - 316,A - Excellent,Acetic Acid 20%
137,Titanium,A - Excellent,Acetic Acid 20%
138,Tygon®,D - Poor,Acetic Acid 20%
139,Viton®,B - Good,Acetic Acid 20%
140,ABS plastic,D - Poor,Acetic Acid 80%
141,Acetal (Delrin®),D - Poor,Acetic Acid 80%
142,Aluminum,B - Good,Acetic Acid 80%
143,Brass,D - Poor,Acetic Acid 80%
144,Bronze,C - Fair,Acetic Acid 80%
145,Buna N (Nitrile),C - Fair,Acetic Acid 80%
146,Carbon graphite,A - Excellent,Acetic Acid 80%
147,Carbon Steel,D - Poor,Acetic Acid 80%
148,Carpenter 20,A - Excellent,Acetic Acid 80%
149,Cast iron,D - Poor,Acetic Acid 80%
150,Ceramic Al203,A - Excellent,Acetic Acid 80%
151,Ceramic magnet,A - Excellent,Acetic Acid 80%
152,Copper,B - Good,Acetic Acid 80%
153,CPVC,C - Fair,Acetic Acid 80%
154,EPDM,A - Excellent,Acetic Acid 80%
155,Epoxy,B1 - Good,Acetic Acid 80%
156,Fluorocarbon (FKM),D - Poor,Acetic Acid 80%
157,Hastelloy-C®,A - Excellent,Acetic Acid 80%
158,Hypalon®,C - Fair,Acetic Acid 80%
159,Kalrez,C - Fair,Acetic Acid 80%
160,Kel-F®,A - Excellent,Acetic Acid 80%
161,LDPE,D - Poor,Acetic Acid 80%
162,Natural rubber,C - Fair,Acetic Acid 80%
163,Neoprene,C - Fair,Acetic Acid 80%
164,NORYL®,A - Excellent,Acetic Acid 80%
165,Nylon,D - Poor,Acetic Acid 80%
166,Polycarbonate,B1 - Good,Acetic Acid 80%
167,Polyetherether Ketone (PEEK),A - Excellent,Acetic Acid 80%
168,Polypropylene,A - Excellent,Acetic Acid 80%
169,Polyurethane,D - Poor,Acetic Acid 80%
170,PPS (Ryton®),A - Excellent,Acetic Acid 80%
171,PTFE,A - Excellent,Acetic Acid 80%
172,PVC,C - Fair,Acetic Acid 80%
173,PVDF (Kynar®),C - Fair,Acetic Acid 80%
174,Silicone,B - Good,Acetic Acid 80%
175,stainless steel - 304,D - Poor,Acetic Acid 80%
176,stainless steel - 316,B - Good,Acetic Acid 80%
177,Titanium,A - Excellent,Acetic Acid 80%
178,Tygon®,D - Poor,Acetic Acid 80%
179,Viton®,B - Good,Acetic Acid 80%
180,ABS plastic,D - Poor,"Acetic Acid, Glacial"
181,Acetal (Delrin®),D - Poor,"Acetic Acid, Glacial"
182,Aluminum,B - Good,"Acetic Acid, Glacial"
183,Bronze,C - Fair,"Acetic Acid, Glacial"
184,Buna N (Nitrile),C - Fair,"Acetic Acid, Glacial"
185,Carbon graphite,A - Excellent,"Acetic Acid, Glacial"
186,Carbon Steel,D - Poor,"Acetic Acid, Glacial"
187,Carpenter 20,A - Excellent,"Acetic Acid, Glacial"
188,Cast iron,D - Poor,"Acetic Acid, Glacial"
189,Ceramic Al203,A - Excellent,"Acetic Acid, Glacial"
190,Ceramic magnet,A - Excellent,"Acetic Acid, Glacial"
191,ChemRaz (FFKM),B - Good,"Acetic Acid, Glacial"
192,Copper,B - Good,"Acetic Acid, Glacial"
193,CPVC,B1 - Good,"Acetic Acid, Glacial"
194,EPDM,B - Good,"Acetic Acid, Glacial"
195,Epoxy,B1 - Good,"Acetic Acid, Glacial"
196,Fluorocarbon (FKM),D - Poor,"Acetic Acid, Glacial"
197,Hastelloy-C®,A - Excellent,"Acetic Acid, Glacial"
198,Hypalon®,C - Fair,"Acetic Acid, Glacial"
199,Hytrel®,A1 - Excellent,"Acetic Acid, Glacial"
200,Kalrez,C - Fair,"Acetic Acid, Glacial"
201,Kel-F®,A2 - Excellent,"Acetic Acid, Glacial"
202,LDPE,D - Poor,"Acetic Acid, Glacial"
203,Natural rubber,C - Fair,"Acetic Acid, Glacial"
204,Neoprene,D - Poor,"Acetic Acid, Glacial"
205,NORYL®,A - Excellent,"Acetic Acid, Glacial"
206,Nylon,B - Good,"Acetic Acid, Glacial"
207,Polycarbonate,B1 - Good,"Acetic Acid, Glacial"
208,Polypropylene,A1 - Excellent,"Acetic Acid, Glacial"
209,Polyurethane,D - Poor,"Acetic Acid, Glacial"
210,PPS (Ryton®),A - Excellent,"Acetic Acid, Glacial"
211,PTFE,A - Excellent,"Acetic Acid, Glacial"
212,PVC,D - Poor,"Acetic Acid, Glacial"
213,PVDF (Kynar®),A1 - Excellent,"Acetic Acid, Glacial"
214,Silicone,B - Good,"Acetic Acid, Glacial"
215,stainless steel - 304,C - Fair,"Acetic Acid, Glacial"
216,stainless steel - 316,A - Excellent,"Acetic Acid, Glacial"
217,Titanium,A - Excellent,"Acetic Acid, Glacial"
218,Tygon®,D - Poor,"Acetic Acid, Glacial"
219,Viton®,D - Poor,"Acetic Acid, Glacial"
220,ABS plastic,D - Poor,Acetic Acid
221,Acetal (Delrin®),D - Poor,Acetic Acid
222,Aluminum,B - Good,Acetic Acid
223,Brass,D - Poor,Acetic Acid
224,Bronze,C - Fair,Acetic Acid
225,Buna N (Nitrile),C - Fair,Acetic Acid
226,Carbon graphite,A - Excellent,Acetic Acid
227,Carbon Steel,D - Poor,Acetic Acid
228,Carpenter 20,A - Excellent,Acetic Acid
229,Cast iron,D - Poor,Acetic Acid
230,Ceramic Al203,A - Excellent,Acetic Acid
231,Copper,B - Good,Acetic Acid
232,CPVC,C - Fair,Acetic Acid
233,EPDM,A - Excellent,Acetic Acid
234,Epoxy,C - Fair,Acetic Acid
235,Fluorocarbon (FKM),D - Poor,Acetic Acid
236,Hastelloy-C®,A - Excellent,Acetic Acid
237,Hypalon®,C - Fair,Acetic Acid
238,Kalrez,C - Fair,Acetic Acid
239,Kel-F®,A - Excellent,Acetic Acid
240,LDPE,A2 - Excellent,Acetic Acid
241,Natural rubber,B - Good,Acetic Acid
242,Neoprene,C - Fair,Acetic Acid
243,NORYL®,A - Excellent,Acetic Acid
244,Nylon,D - Poor,Acetic Acid
245,Polycarbonate,B1 - Good,Acetic Acid
246,Polyetherether Ketone (PEEK),A - Excellent,Acetic Acid
247,Polypropylene,B - Good,Acetic Acid
248,Polyurethane,D - Poor,Acetic Acid
249,PPS (Ryton®),A - Excellent,Acetic Acid
250,PTFE,A - Excellent,Acetic Acid
251,PVC,D - Poor,Acetic Acid
252,PVDF (Kynar®),C - Fair,Acetic Acid
253,Silicone,C - Fair,Acetic Acid
254,stainless steel - 304,D - Poor,Acetic Acid
255,stainless steel - 316,B - Good,Acetic Acid
256,Titanium,A - Excellent,Acetic Acid
257,Tygon®,D - Poor,Acetic Acid
258,Viton®,B - Good,Acetic Acid
259,ABS plastic,C1 - Fair,Acetic Anhydride
260,Acetal (Delrin®),D - Poor,Acetic Anhydride
261,Aluminum,A1 - Excellent,Acetic Anhydride
262,Brass,D - Poor,Acetic Anhydride
263,Bronze,C - Fair,Acetic Anhydride
264,Buna N (Nitrile),D - Poor,Acetic Anhydride
265,Carbon graphite,A - Excellent,Acetic Anhydride
266,Carbon Steel,D - Poor,Acetic Anhydride
267,Carpenter 20,B - Good,Acetic Anhydride
268,Cast iron,D - Poor,Acetic Anhydride
269,Ceramic Al203,A - Excellent,Acetic Anhydride
270,ChemRaz (FFKM),B - Good,Acetic Anhydride
271,Copper,B - Good,Acetic Anhydride
272,CPVC,D - Poor,Acetic Anhydride
273,EPDM,B - Good,Acetic Anhydride
274,Epoxy,C - Fair,Acetic Anhydride
275,Fluorocarbon (FKM),D - Poor,Acetic Anhydride
276,Hastelloy-C®,A - Excellent,Acetic Anhydride
277,Hypalon®,A - Excellent,Acetic Anhydride
278,Hytrel®,C - Fair,Acetic Anhydride
279,Kalrez,A - Excellent,Acetic Anhydride
280,Kel-F®,A - Excellent,Acetic Anhydride
281,LDPE,D - Poor,Acetic Anhydride
282,Natural rubber,C - Fair,Acetic Anhydride
283,Neoprene,A - Excellent,Acetic Anhydride
284,NORYL®,D - Poor,Acetic Anhydride
285,Nylon,A1 - Excellent,Acetic Anhydride
286,Polycarbonate,D - Poor,Acetic Anhydride
287,Polypropylene,B1 - Good,Acetic Anhydride
288,Polyurethane,D - Poor,Acetic Anhydride
289,PPS (Ryton®),A - Excellent,Acetic Anhydride
290,PTFE,A - Excellent,Acetic Anhydride
291,PVC,D - Poor,Acetic Anhydride
292,PVDF (Kynar®),B1 - Good,Acetic Anhydride
293,Silicone,C - Fair,Acetic Anhydride
294,stainless steel - 304,B - Good,Acetic Anhydride
295,stainless steel - 316,A - Excellent,Acetic Anhydride
296,Titanium,A - Excellent,Acetic Anhydride
297,Tygon®,D - Poor,Acetic Anhydride
298,Viton®,D - Poor,Acetic Anhydride
299,ABS plastic,D - Poor,Acetone
300,Acetal (Delrin®),A - Excellent,Acetone
301,Aluminum,A - Excellent,Acetone
302,Brass,A - Excellent,Acetone
303,Bronze,A - Excellent,Acetone
304,Buna N (Nitrile),D - Poor,Acetone
305,Carbon graphite,A - Excellent,Acetone
306,Carbon Steel,B - Good,Acetone
307,Carpenter 20,A - Excellent,Acetone
308,Cast iron,A - Excellent,Acetone
309,Ceramic Al203,A - Excellent,Acetone
310,ChemRaz (FFKM),A - Excellent,Acetone
311,Copper,A - Excellent,Acetone
312,CPVC,D - Poor,Acetone
313,EPDM,A - Excellent,Acetone
314,Epoxy,B1 - Good,Acetone
315,Fluorocarbon (FKM),D - Poor,Acetone
316,Hastelloy-C®,A - Excellent,Acetone
317,Hypalon®,C - Fair,Acetone
318,Hytrel®,B - Good,Acetone
319,Kalrez,A - Excellent,Acetone
320,Kel-F®,A - Excellent,Acetone
321,LDPE,B1 - Good,Acetone
322,Natural rubber,C - Fair,Acetone
323,Neoprene,C - Fair,Acetone
324,NORYL®,D - Poor,Acetone
325,Nylon,A - Excellent,Acetone
326,Polycarbonate,D - Poor,Acetone
327,Polyetherether Ketone (PEEK),A - Excellent,Acetone
328,Polypropylene,A - Excellent,Acetone
329,Polyurethane,D - Poor,Acetone
330,PPS (Ryton®),A - Excellent,Acetone
331,PTFE,A - Excellent,Acetone
332,PVC,D - Poor,Acetone
333,PVDF (Kynar®),D - Poor,Acetone
334,Silicone,D - Poor,Acetone
335,stainless steel - 304,A - Excellent,Acetone
336,stainless steel - 316,A - Excellent,Acetone
337,Titanium,A - Excellent,Acetone
338,Tygon®,D - Poor,Acetone
339,Viton®,D - Poor,Acetone
340,ABS plastic,D - Poor,Acetyl Bromide
341,Acetal (Delrin®),A - Excellent,Acetyl Bromide
342,Aluminum,A - Excellent,Acetyl Bromide
343,Brass,A - Excellent,Acetyl Bromide
344,Bronze,A - Excellent,Acetyl Bromide
345,Buna N (Nitrile),D - Poor,Acetyl Bromide
346,Carbon graphite,A - Excellent,Acetyl Bromide
347,Carbon Steel,B - Good,Acetyl Bromide
348,Carpenter 20,A - Excellent,Acetyl Bromide
349,Cast iron,A - Excellent,Acetyl Bromide
350,Ceramic Al203,A - Excellent,Acetyl Bromide
351,ChemRaz (FFKM),A - Excellent,Acetyl Bromide
352,Copper,A - Excellent,Acetyl Bromide
353,CPVC,D - Poor,Acetyl Bromide
354,EPDM,A - Excellent,Acetyl Bromide
355,Epoxy,B1 - Good,Acetyl Bromide
356,Fluorocarbon (FKM),D - Poor,Acetyl Bromide
357,Hastelloy-C®,A - Excellent,Acetyl Bromide
358,Hypalon®,C - Fair,Acetyl Bromide
359,Hytrel®,B - Good,Acetyl Bromide
360,Kalrez,A - Excellent,Acetyl Bromide
361,Kel-F®,A - Excellent,Acetyl Bromide
362,LDPE,B1 - Good,Acetyl Bromide
363,Natural rubber,C - Fair,Acetyl Bromide
364,Neoprene,C - Fair,Acetyl Bromide
365,NORYL®,D - Poor,Acetyl Bromide
366,Nylon,A - Excellent,Acetyl Bromide
367,Polycarbonate,D - Poor,Acetyl Bromide
368,Polyetherether Ketone (PEEK),A - Excellent,Acetyl Bromide
369,Polypropylene,A - Excellent,Acetyl Bromide
370,Polyurethane,D - Poor,Acetyl Bromide
371,PPS (Ryton®),A - Excellent,Acetyl Bromide
372,PTFE,A - Excellent,Acetyl Bromide
373,PVC,D - Poor,Acetyl Bromide
374,PVDF (Kynar®),D - Poor,Acetyl Bromide
375,Silicone,D - Poor,Acetyl Bromide
376,stainless steel - 304,A - Excellent,Acetyl Bromide
377,stainless steel - 316,A - Excellent,Acetyl Bromide
378,Titanium,A - Excellent,Acetyl Bromide
379,Tygon®,D - Poor,Acetyl Bromide
380,Viton®,D - Poor,Acetyl Bromide
381,Kalrez,A - Excellent,Acetyl Chloride (dry)
382,LDPE,D - Poor,Acetyl Chloride (dry)
383,Nylon,D - Poor,Acetyl Chloride (dry)
384,Polyurethane,D - Poor,Acetyl Chloride (dry)
385,PTFE,A - Excellent,Acetyl Chloride (dry)
386,PVC,D - Poor,Acetyl Chloride (dry)
387,Tygon®,D - Poor,Acetyl Chloride (dry)
388,ABS plastic,D - Poor,Acetylene
389,Acetal (Delrin®),D - Poor,Acetylene
390,Aluminum,D - Poor,Acetylene
391,Brass,D - Poor,Acetylene
392,Buna N (Nitrile),D - Poor,Acetylene
393,Carbon Steel,A - Excellent,Acetylene
394,Carpenter 20,B - Good,Acetylene
395,Cast iron,B - Good,Acetylene
396,ChemRaz (FFKM),A - Excellent,Acetylene
397,Copper,A - Excellent,Acetylene
398,CPVC,C - Fair,Acetylene
399,EPDM,D - Poor,Acetylene
400,Epoxy,D - Poor,Acetylene
401,Fluorocarbon (FKM),A - Excellent,Acetylene
402,Hastelloy-C®,A - Excellent,Acetylene
403,Hypalon®,D - Poor,Acetylene
404,Kalrez,A - Excellent,Acetylene
405,Kel-F®,A - Excellent,Acetylene
406,LDPE,D - Poor,Acetylene
407,Natural rubber,D - Poor,Acetylene
408,Neoprene,D - Poor,Acetylene
409,NORYL®,D - Poor,Acetylene
410,Nylon,B - Good,Acetylene
411,Polycarbonate,D - Poor,Acetylene
412,Polypropylene,D - Poor,Acetylene
413,Polyurethane,D - Poor,Acetylene
414,PPS (Ryton®),A - Excellent,Acetylene
415,PTFE,A - Excellent,Acetylene
416,PVC,C - Fair,Acetylene
417,PVDF (Kynar®),A2 - Excellent,Acetylene
418,Silicone,C - Fair,Acetylene
419,stainless steel - 304,A - Excellent,Acetylene
420,stainless steel - 316,A - Excellent,Acetylene
421,Tygon®,C - Fair,Acetylene
422,Viton®,A - Excellent,Acetylene
423,ABS plastic,D - Poor,Acrylonitrile
424,Aluminum,B1 - Good,Acrylonitrile
425,Brass,A - Excellent,Acrylonitrile
426,Buna N (Nitrile),D - Poor,Acrylonitrile
427,Carbon graphite,B - Good,Acrylonitrile
428,Carbon Steel,A - Excellent,Acrylonitrile
429,Carpenter 20,A1 - Excellent,Acrylonitrile
430,Cast iron,A1 - Excellent,Acrylonitrile
431,ChemRaz (FFKM),A - Excellent,Acrylonitrile
432,Copper,A - Excellent,Acrylonitrile
433,CPVC,A - Excellent,Acrylonitrile
434,EPDM,D - Poor,Acrylonitrile
435,Epoxy,A - Excellent,Acrylonitrile
436,Fluorocarbon (FKM),D - Poor,Acrylonitrile
437,Hastelloy-C®,B - Good,Acrylonitrile
438,Hypalon®,C - Fair,Acrylonitrile
439,Kalrez,A - Excellent,Acrylonitrile
440,LDPE,A - Excellent,Acrylonitrile
441,Natural rubber,B1 - Good,Acrylonitrile
442,Neoprene,C - Fair,Acrylonitrile
443,Nylon,A1 - Excellent,Acrylonitrile
444,Polycarbonate,D - Poor,Acrylonitrile
445,Polyetherether Ketone (PEEK),A - Excellent,Acrylonitrile
446,Polypropylene,A1 - Excellent,Acrylonitrile
447,Polyurethane,D - Poor,Acrylonitrile
448,PTFE,A - Excellent,Acrylonitrile
449,PVC,B1 - Good,Acrylonitrile
450,PVDF (Kynar®),A1 - Excellent,Acrylonitrile
451,Silicone,D - Poor,Acrylonitrile
452,stainless steel - 304,A1 - Excellent,Acrylonitrile
453,stainless steel - 316,A1 - Excellent,Acrylonitrile
454,Viton®,D - Poor,Acrylonitrile
455,Aluminum,A - Excellent,Adipic Acid
456,Buna N (Nitrile),C - Fair,Adipic Acid
457,Carbon graphite,A2 - Excellent,Adipic Acid
458,Carbon Steel,B - Good,Adipic Acid
459,Cast iron,A - Excellent,Adipic Acid
460,ChemRaz (FFKM),A - Excellent,Adipic Acid
461,Copper,D - Poor,Adipic Acid
462,CPVC,A2 - Excellent,Adipic Acid
463,EPDM,A2 - Excellent,Adipic Acid
464,Epoxy,A - Excellent,Adipic Acid
465,Fluorocarbon (FKM),A - Excellent,Adipic Acid
466,Kalrez,A - Excellent,Adipic Acid
467,LDPE,A - Excellent,Adipic Acid
468,Natural rubber,A1 - Excellent,Adipic Acid
469,Neoprene,C - Fair,Adipic Acid
470,Polypropylene,B2 - Good,Adipic Acid
471,Polyurethane,A - Excellent,Adipic Acid
472,PTFE,A - Excellent,Adipic Acid
473,PVC,A2 - Excellent,Adipic Acid
474,PVDF (Kynar®),A2 - Excellent,Adipic Acid
475,stainless steel - 304,A1 - Excellent,Adipic Acid
476,stainless steel - 316,A2 - Excellent,Adipic Acid
477,Tygon®,A2 - Excellent,Adipic Acid
478,Viton®,A2 - Excellent,Adipic Acid
479,ABS plastic,A1 - Excellent,Alcohols:Amyl
480,Acetal (Delrin®),A - Excellent,Alcohols:Amyl
481,Aluminum,B - Good,Alcohols:Amyl
482,Brass,A1 - Excellent,Alcohols:Amyl
483,Bronze,A - Excellent,Alcohols:Amyl
484,Buna N (Nitrile),B - Good,Alcohols:Amyl
485,Carbon graphite,A - Excellent,Alcohols:Amyl
486,Carbon Steel,B - Good,Alcohols:Amyl
487,Carpenter 20,A - Excellent,Alcohols:Amyl
488,Cast iron,B - Good,Alcohols:Amyl
489,Ceramic Al203,A - Excellent,Alcohols:Amyl
490,ChemRaz (FFKM),C - Fair,Alcohols:Amyl
491,Copper,A - Excellent,Alcohols:Amyl
492,CPVC,A2 - Excellent,Alcohols:Amyl
493,EPDM,A - Excellent,Alcohols:Amyl
494,Epoxy,B2 - Good,Alcohols:Amyl
495,Fluorocarbon (FKM),A - Excellent,Alcohols:Amyl
496,Hastelloy-C®,A - Excellent,Alcohols:Amyl
497,Hypalon®,A - Excellent,Alcohols:Amyl
498,Hytrel®,A1 - Excellent,Alcohols:Amyl
499,Kalrez,A - Excellent,Alcohols:Amyl
500,Kel-F®,A - Excellent,Alcohols:Amyl
501,LDPE,B2 - Good,Alcohols:Amyl
502,Natural rubber,B - Good,Alcohols:Amyl
503,Neoprene,A - Excellent,Alcohols:Amyl
504,NORYL®,C - Fair,Alcohols:Amyl
505,Nylon,A1 - Excellent,Alcohols:Amyl
506,Polycarbonate,B1 - Good,Alcohols:Amyl
507,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Amyl
508,Polypropylene,B1 - Good,Alcohols:Amyl
509,Polyurethane,D - Poor,Alcohols:Amyl
510,PPS (Ryton®),A - Excellent,Alcohols:Amyl
511,PTFE,A - Excellent,Alcohols:Amyl
512,PVC,A2 - Excellent,Alcohols:Amyl
513,PVDF (Kynar®),A - Excellent,Alcohols:Amyl
514,Silicone,D - Poor,Alcohols:Amyl
515,stainless steel - 304,A - Excellent,Alcohols:Amyl
516,stainless steel - 316,A - Excellent,Alcohols:Amyl
517,Titanium,B - Good,Alcohols:Amyl
518,Tygon®,D - Poor,Alcohols:Amyl
519,Viton®,A - Excellent,Alcohols:Amyl
520,ABS plastic,D - Poor,Alcohols:Benzyl
521,Acetal (Delrin®),A - Excellent,Alcohols:Benzyl
522,Aluminum,B - Good,Alcohols:Benzyl
523,Bronze,A - Excellent,Alcohols:Benzyl
524,Buna N (Nitrile),D - Poor,Alcohols:Benzyl
525,Carbon Steel,B - Good,Alcohols:Benzyl
526,Carpenter 20,A - Excellent,Alcohols:Benzyl
527,Cast iron,B - Good,Alcohols:Benzyl
528,Ceramic Al203,A - Excellent,Alcohols:Benzyl
529,ChemRaz (FFKM),A - Excellent,Alcohols:Benzyl
530,Copper,B - Good,Alcohols:Benzyl
531,CPVC,A - Excellent,Alcohols:Benzyl
532,EPDM,B - Good,Alcohols:Benzyl
533,Epoxy,C - Fair,Alcohols:Benzyl
534,Fluorocarbon (FKM),A - Excellent,Alcohols:Benzyl
535,Hastelloy-C®,A - Excellent,Alcohols:Benzyl
536,Hypalon®,C - Fair,Alcohols:Benzyl
537,Kel-F®,A - Excellent,Alcohols:Benzyl
538,LDPE,D - Poor,Alcohols:Benzyl
539,Natural rubber,D - Poor,Alcohols:Benzyl
540,Neoprene,C - Fair,Alcohols:Benzyl
541,NORYL®,D - Poor,Alcohols:Benzyl
542,Nylon,B1 - Good,Alcohols:Benzyl
543,Polyetherether Ketone (PEEK),A - Excellent,Alcohols:Benzyl
544,Polypropylene,A - Excellent,Alcohols:Benzyl
545,Polyurethane,D - Poor,Alcohols:Benzyl
546,PPS (Ryton®),A - Excellent,Alcohols:Benzyl
547,PTFE,A - Excellent,Alcohols:Benzyl
548,PVC,D - Poor,Alcohols:Benzyl
549,PVDF (Kynar®),A - Excellent,Alcohols:Benzyl
550,stainless steel - 304,B - Good,Alcohols:Benzyl
551,stainless steel - 316,B - Good,Alcohols:Benzyl
